05/29/2018,20:34:13,branch2-wan,inet-hub(172.22.255.1),100%,,,
05/29/2018,20:37:15,branch2-wan,inet-hub(172.22.255.1),0%,1,1,1
05/29/2018,20:39:27,branch2-wan,inet-hub(172.22.255.1),0%,1,1,1
05/29/2018,20:40:22,branch2-wan,inet-hub(172.22.255.1),0%,1,1,1
05/29/2018,20:40:49,branch2-wan,inet-hub(172.22.255.1),0%,1,1,1
